word,count
감기,5.0
감기약,2.0
감길,1.0
감당,2.0
감당안,1.0
감도,6.0
감동,4.0
감량,1.0
감물,1.0
감복,1.0
감봉,1.0
감분위기,1.0
감사,14.0
감사해,1.0
감상,2.0
감성,7.0
감성적,7.0
감소,1.0
감수성,1.0
감시,1.0
감쓰,3.0
감쓰통,1.0
감영,1.0
감이,5.0
감쟈함,1.0
감정,108.0
감정격,1.0
감정기복,10.0
감정낭비,1.0
감정때문,1.0
감정상태,1.0
감정선,3.0
감정싸움,1.0
감정쓰레기통,1.0
감정의,1.0
감정이,1.0
감정적,17.0
감정적인,1.0
감정티안내,1.0
감정표현,5.0
감지,2.0
감탄,1.0
감하,1.0
감형,1.0
감흥,1.0
갑,11.0
갑분,1.0
갑을,1.0
갑을관계,1.0
갑인,2.0
갑자,1.0
값,2.0
값어치,1.0
갓,4.0
갓생,2.0
갔으먄,1.0
강,15.0
강강,1.0
강남,4.0
강남역,1.0
강남역삼,1.0
강도,1.0
강동원,1.0
강령,1.0
강릉,1.0
강박,5.0
강박작용,1.0
강박증,1.0
강북,1.0
강성,1.0
강성훈,1.0
강아지,23.0
강아지과,1.0
강아지산책,1.0
강아지상,1.0
강압,1.0
강압적,1.0
강약,7.0
강약약강,6.0
강약약강사회,1.0
강약약강임,1.0
강요,5.0
강의,3.0
강자,1.0
강제,3.0
강조,1.0
강철,1.0
강철인간,1.0
강한,2.0
강해,1.0
강화,1.0
갘,1.0
같네하,1.0
같녜,1.0
같노,2.0
같다,1.0
같달,1.0
같아엔프피,1.0
같앗,1.0
같에,1.0
같움,1.0
같은데카톡으,1.0
개,165.0
개가,2.0
개간,1.0
개강,2.0
개개인,2.0
개걸레놈년,1.0
개구라,1.0
개그,4.0
개급발진,1.0
개꿀,3.0
개념,6.0
개념글,2.0
개념도,1.0
개노,1.0
개노잼,1.0
개노잼임,1.0
개답,1.0
개당황,1.0
개돼지,2.0
개돼지새끼,1.0
개드립,1.0
개딴,1.0
개못,1.0
개무시,4.0
개미,2.0
개발,2.0
개발자,2.0
개방,2.0
개방안,1.0
개방적,3.0
개벌레섹스충,1.0
개별,1.0
개병,1.0
개병신,3.0
개봉,1.0
개불안,1.0
개빡,3.0
개빡침,1.0
개사,1.0
개사ㅣ이,1.0
개새끼,4.0
개서,2.0
개서운해,1.0
개선,6.0
개선시간,1.0
개성,1.0
개소리,1.0
개쉐이들,1.0
개신,1.0
개신기하노,1.0
개심,4.0
개쓰레기,2.0
개씨,1.0
개씨발,2.0
개씹,2.0
개씹울보새끼,1.0
개씹하,1.0
개아,1.0
개안,1.0
개어색해하,1.0
개웃기,1.0
개월,28.0
개월간,2.0
개월동안,1.0
개인,16.0
개인사,1.0
개인사업,1.0
개인시간,2.0
개인연락,1.0
개인적,23.0
개인주의,1.0
개인주의자,1.0
개입,1.0
개자슥,1.0
개정,2.0
개정도,1.0
개조,4.0
개조하기,1.0
개좆,1.0
개좆밥,1.0
개좋앙,2.0
개중,3.0
개지랄,5.0
개쪽,1.0
개차,1.0
개차것,1.0
개차게,1.0
개착,1.0
개천,1.0
개초,1.0
개초딩,1.0
