word,count
가도,7.0
가독성,1.0
가든,1.0
가락,1.0
가래,1.0
가량,2.0
가로,1.0
가르기,1.0
가리,1.0
가리개,1.0
가림,5.0
가림2,1.0
가망,3.0
가면,15.0
가미,1.0
가방,4.0
가방끈,3.0
가벼운,2.0
가보,5.0
가본,2.0
가봄고등학교,1.0
가사,6.0
가세,1.0
가셈,1.0
가셈ㅂㅇ,1.0
가소,1.0
가속,1.0
가스,37.0
가스라이터,2.0
가스라이팅,35.0
가스라이팅누,1.0
가스라이팅영어,1.0
가슴,9.0
가슴속,2.0
가슴팍,1.0
가시,4.0
가식,10.0
가십,2.0
가십거리,2.0
가야,14.0
가야지시발,1.0
가야하나,1.0
가야해,2.0
가에,1.0
가여,1.0
가요,18.0
가요옆,1.0
가운,1.0
가을,2.0
가의,2.0
가이,2.0
가이드라인,1.0
가임,1.0
가입,1.0
가있,2.0
가있고,1.0
가자,3.0
가장,1.0
가재,2.0
가재비,1.0
가재사실,1.0
가전,1.0
가정,25.0
가정사,1.0
가정의,1.0
가정적,1.0
가정폭력,2.0
가정하에,3.0
가정하에엔티제,1.0
가정형편,1.0
가정환경,3.0
가족,57.0
가족간의,1.0
가족관계,1.0
가족구성원,1.0
가족버프,1.0
가족얘기,1.0
가족여행,2.0
가족연인제외,1.0
가족연인지인,1.0
가족적,1.0
가족중,1.0
가준,1.0
가지,54.0
가지감정,1.0
가지게,1.0
가지기,2.0
가지마,1.0
가지신분,1.0
가짜,4.0
가짜새끼,1.0
가짜자료,2.0
가차,1.0
가책,2.0
가치,15.0
가치관,16.0
가치관1,1.0
가치관내,1.0
가치관요소,1.0
가치관은,1.0
가치임,1.0
가톨릭대,1.0
가피,1.0
가학,1.0
가해,2.0
가해자,2.0
가혹,3.0
가혹하다한번,1.0
각,5.0
각각,3.0
각도,1.0
각보,1.0
각색,1.0
각설,1.0
각오,6.0
각자,8.0
각재,1.0
각종,1.0
각하,1.0
간,57.0
간가,1.0
간거,1.0
간격,2.0
간결,2.0
간극,1.0
간김,1.0
간대,1.0
간디,1.0
간땡이,1.0
간략,1.0
간만,3.0
간부,1.0
간사람,1.0
간섭,5.0
간식,5.0
간식거리,1.0
간식비,1.0
간신,1.0
간신배,1.0
간쓸개,1.0
간의,3.0
간이,1.0
간적,4.0
간접적,1.0
간직,1.0
간택,9.0
간파,3.0
간퍄,1.0
간편,1.0
간편하개,1.0
간한,1.0
갈게,1.0
갈등,20.0
갈등과정,1.0
갈등관계,1.0
갈등관찰,1.0
갈등상황,2.0
갈등주제,1.0
갈래,3.0
갈료,1.0
갈망,3.0
갈증,1.0
갈피,1.0
감,64.0
감2,1.0
감3,1.0
감4,1.0
감각,14.0
감각적,3.0
감각적사고,1.0
감격,1.0
감과,3.0
감기,2.0
감기기운인지,1.0
감내,6.0
감내할려,1.0
감당,5.0
감도,8.0
감도가,1.0
감독,1.0
감동,9.0
감별,2.0
감별능력,1.0
감봉,1.0
감사,20.0
감사링,1.0
감사링친구,1.0
감생,1.0
감성,13.0
감성적,7.0
감성주파수,1.0
감성팔,1.0
감수,2.0
감수성,3.0
감시,2.0
감시간,1.0
감시자,1.0
감식,1.0
감쓰,8.0
감안,2.0
감옥,2.0
감이,9.0
감자,4.0
감자칩,1.0
감점,1.0
감정,163.0
감정감정,1.0
감정거세,1.0
감정기능,1.0
감정기복,5.0
감정기복땜애,1.0
감정낭비,1.0
감정느낌,1.0
감정덩어리,1.0
감정롤러코스터,1.0
감정만큼,1.0
감정변화,1.0
감정상태,2.0
감정소모,2.0
감정소비,1.0
감정쓰레기통,2.0
감정안,1.0
감정의,3.0
감정이ㅣ,1.0
감정이래,1.0
감정적,29.0
감정적임,2.0
감정적임내가,1.0
감정정리,1.0
감정조절,1.0
감정케어,1.0
감정폭팔,1.0
감정표현,3.0
감집,1.0
감춘,1.0
감춤,1.0
감흥,3.0
갑,16.0
갑분,5.0
갑자,5.0
갑자기,1.0
갑질,1.0
갑툭튀,1.0
값,7.0
갓,8.0
갓걸랑,1.0
강,27.0
강강,3.0
강강약강,1.0
강건너,1.0
강건너불구경,1.0
강남,1.0
강당,1.0
강대,1.0
강도,4.0
강박,10.0
강박증,5.0
강사,1.0
강아지,6.0
강압,1.0
강압적,1.0
강약,4.0
강약약강,3.0
강약약강임지,1.0
강요,6.0
강원,1.0
강원도,1.0
강유미,1.0
강의,2.0
강인,1.0
강자,1.0
강점,1.0
강제,4.0
강조,2.0
강짜,1.0
강철,2.0
강철심장,1.0
강철줏대ㅅㅂ,1.0
강퇴,1.0
강하,1.0
강하다,1.0
강하면,1.0
강한,2.0
강해,1.0
강화,1.0
갖가지,1.0
같간,1.0
같노,1.0
같앙,1.0
같애계획,1.0
같애여,1.0
같애왜,1.0
같앵,1.0
같어,3.0
같에,1.0
같움,1.0
같으,2.0
같음집,1.0
개,181.0
개ㅂㅅ,1.0
개가,2.0
개간,1.0
개갓,1.0
개개인,2.0
개건일절,1.0
개고,1.0
개고수라,1.0
개과,1.0
개과천선,1.0
개국,2.0
개국공신,1.0
개그,3.0
개그감각,1.0
개그맨,1.0
개극,3.0
개기,1.0
개꼰대,1.0
개꼴,1.0
개꿀,1.0
개념,27.0
개념글,11.0
개념글기준,1.0
개념자체,1.0
개념적,1.0
개노답,1.0
개노맛,3.0
개노잼,2.0
개다리,1.0
개도,1.0
개드립,2.0
개똥,3.0
개똥촉,1.0
개뜬금,1.0
개랑,3.0
개론,1.0
개마니마니햇는데댓글,1.0
개맘ㄹ,1.0
개망,1.0
개면,1.0
개무시,2.0
개미,1.0
개박살,1.0
개발,5.0
개발자,2.0
개방성,1.0
개방적,3.0
개별,2.0
개별종목,1.0
개병신,2.0
개병신마냥하,1.0
개병신소리,1.0
개봉,3.0
개븅신,1.0
개빡,6.0
개빡대가리들밖,1.0
개빡쳐,2.0
개뿔,1.0
개상,1.0
개상또라이,1.0
개새끼,5.0
개색,1.0
개색갸,1.0
개색기,1.0
개선,8.0
개설,1.0
개설레,1.0
개성,2.0
개소리,14.0
개수,1.0
개신,1.0
개신교회,1.0
개심,2.0
개싸이코,1.0
개쌍욕,1.0
개씨발,1.0
개씨발새끼,1.0
개씹,1.0
개씹억까,1.0
개안,1.0
개연성,1.0
개오,2.0
개오바임,1.0
개오반거,1.0
개웃기노,1.0
개월,47.0
개월만,1.0
개월후,1.0
개위,1.0
개이득,1.0
개인,18.0
개인사,2.0
개인사업,1.0
개인시간,1.0
개인시간활용,1.0
개인역량,1.0
개인적,46.0
개인적사정때문,1.0
개인적시간,1.0
개인적인,1.0
개인주의,2.0
개인주의자,1.0
개인차,2.0
개인플레이,1.0
개입,3.0
개재밌넼,1.0
개조,1.0
개존맛탱,1.0
개중,1.0
개지,1.0
개지랄,6.0
개지럴,1.0
개천,1.0
개총,1.0
개추,1.0
개추유도,1.0
개충격,1.0
개치,1.0
개치임성향,1.0
개킹,1.0
개킹뱓,1.0
개파국,1.0
개파탄,1.0
개판,3.0
개편,1.0
개호구,1.0
개화,2.0
개화남,1.0
객,1.0
객관,2.0
객관성,2.0
객관적,19.0
객관적5,1.0
객관화,11.0
객인건,1.0
갠찮다,1.0
갠톡으,1.0
갤러,7.0
갤러리,43.0
갤러리1년,1.0
갤러리내가,1.0
갤러리실존인물,1.0
갤러리이름,1.0
갤러리임,1.0
갤러있음,1.0
갤에,16.0
갤에선,1.0
갭,2.0
갱생,2.0
갱생여지,1.0
갸,1.0
걌,1.0
걔,78.0
걔내들,1.0
걔내들이,1.0
걔내들이야말,1.0
걔네,4.0
걔네들,3.0
걔네집,1.0
걔넨,1.0
걔들,2.0
걔보고,1.0
걔임,1.0
걔입장,1.0
걔한테,1.0
걘,2.0
걜,2.0
거,1456.0
거0,1.0
거1,1.0
거2,1.0
거3,1.0
거4,1.0
거가,1.0
거가틈,1.0
거같애여,1.0
거같어,1.0
거같음지말로,1.0
거거,2.0
거겟징,1.0
거겠,1.0
거고난,1.0
거구,4.0
거구나라,1.0
거국,1.0
거극성,1.0
거기,51.0
거기에,1.0
거남자,1.0
거내가,1.0
거냐,1.0
거냐안읽씹,1.0
거노,1.0
거다,1.0
거다나,1.0
거다매,2.0
거대,1.0
거도,1.0
거둔,1.0
거둔여구럼,1.0
거들,1.0
거때매,1.0
거라,5.0
거라고봐엔프제,1.0
거라더,1.0
거란,2.0
거란착각,1.0
거랑,19.0
거래,11.0
거래량,1.0
거래처,3.0
거로,5.0
거름,1.0
거리,81.0
거리감,2.0
거리낌,2.0
거리두고,4.0
거리두고다님,1.0
거만,3.0
거만큼,1.0
거먹자,1.0
거면,2.0
거명,1.0
거보,3.0
거부,9.0
거부감,3.0
거부반응,1.0
거부반응없으,1.0
거부표현,2.0
거북이,1.0
거사,1.0
거세,2.0
거속,1.0
거수,1.0
거야걔,1.0
거양,1.0
거양보,1.0
거여,2.0
거울,3.0
거울뉴런,1.0
거유,1.0
거의,4.0
거이름,1.0
거인,2.0
거인지대부분,1.0
거일,3.0
거임,88.0
거임3,1.0
거임결론,1.0
거임군면제,1.0
거임그동안,1.0
거임나도,1.0
거임내가,1.0
거임너와,1.0
거임사장,1.0
거임원래,1.0
거임유형,1.0
거임절대,1.0
거임캐나다,1.0
거있음,1.0
거잖,3.0
거절,57.0
거절멘트,1.0
거절신호,1.0
거절안,3.0
거절표시,1.0
거절하몀,1.0
거절한번,1.0
거절후,1.0
거지,91.0
거지근성,1.0
거지길,1.0
거지내가,1.0
거지자기,1.0
거짓,3.0
거짓말,56.0
거짓말침,1.0
거짓말탐지기,1.0
거짓선동,1.0
거처,1.0
거하,1.0
거하루,1.0
걱정,55.0
건,259.0
건1,1.0
건2017년,1.0
건가나,1.0
건가여,1.0
건가요,1.0
건강,48.0
건강관리,2.0
건강식,1.0
건강인,2.0
건강인프제,1.0
건강하다,1.0
건내가,1.0
건덕지,1.0
건방,1.0
건보,1.0
건사회탓,1.0
건설사,1.0
건설적,2.0
건승하세요사랑,1.0
건아,1.0
건일,1.0
건장,1.0
건전,1.0
건조,2.0
건지,3.0
건지안읽씹했다,1.0
건진,2.0
걸,32.0
걸때,1.0
걸랑,1.0
걸레,3.0
걸레짓,1.0
걸머리,1.0
걸음,2.0
검,1.0
검거,1.0
검날조,1.0
검복,1.0
검사,33.0
검사표,1.0
검색,8.0
검소,1.0
