word,count
ㅠ,75.0
ㅠ70프로,1.0
ㅠㅅㅂ,1.0
ㅠㅅㅠ,1.0
ㅠ나,1.0
ㅠ답답,1.0
ㅠ둘,1.0
ㅠ이해,1.0
ㅠ인스타,1.0
ㅠ저번,1.0
ㅠ정,1.0
ㅠ좋아하,1.0
ㅠ퓨ㅠ,1.0
ㅠ하트공감,1.0
ㅡ,8.0
ㅡㅇ,1.0
ㅣ,5.0
ㆍ,1.0
가ㅜ,1.0
가가,1.0
가게,7.0
가게부,1.0
가겠,1.0
가겠노,1.0
가격,8.0
가격대,3.0
가격비교,1.0
가계,1.0
가계부,1.0
가계빚,1.0
가관,1.0
가급적,1.0
가기,24.0
가기전,1.0
가까이,1.0
가나,6.0
가난,4.0
가난루트,1.0
가내,1.0
가놓,1.0
가놓고,1.0
가늠,2.0
가능,96.0
가능2,1.0
가능3,1.0
가능성,32.0
가능성3,1.0
가능성6,1.0
가능성8,1.0
가능성있음,1.0
가능안지,1.0
가능질문,1.0
가능힘암,1.0
가도,8.0
가든,3.0
가락,2.0
가래,1.0
가량,4.0
가르기,1.0
가리,1.0
가리개,3.0
가림,4.0
가림2,1.0
가망,2.0
가망성,1.0
가면,19.0
가바,1.0
가방,5.0
가방끈,3.0
가벼운,3.0
가보,6.0
가본,1.0
가볼려,1.0
가부,1.0
가사,4.0
가선,1.0
가세,1.0
가셈,1.0
가셈ㅂㅇ,1.0
가소,1.0
가스,43.0
가스라이터,2.0
가스라이팅,37.0
가스라이팅누,1.0
가스라이팅시도,1.0
가스라이팅영어,1.0
가스라이팅일,1.0
가스라이팅임,1.0
가스레이팅,1.0
가슴,6.0
가슴근육,1.0
가슴살,1.0
가시,2.0
가식,11.0
가신,1.0
가심,2.0
가심심하노,1.0
가십,1.0
가십거리,1.0
가야,9.0
가여,1.0
가요,10.0
가운,1.0
가운데,1.0
가을,2.0
가을마렵노,1.0
가이,1.0
가이드라인,1.0
가있,1.0
가자,2.0
가장,3.0
가재,2.0
가재비,1.0
가전,1.0
가정,16.0
가정사,1.0
가정의,1.0
가정적,1.0
가정폭력,2.0
가정하에,3.0
가정환경,3.0
가족,45.0
가족간의,1.0
가족관계,1.0
가족구성원,1.0
가족력,1.0
가족여행,3.0
가족연인제외,1.0
가족연인지인,1.0
가족적,1.0
가족중,2.0
가준,1.0
가지,36.0
가지감정,1.0
가지게,1.0
가지기,2.0
가지마,1.0
가짜,7.0
가짜배고픔,1.0
가짜자료,3.0
가차,1.0
가책,1.0
가치,9.0
가치관,8.0
가치관1,1.0
가치관내,1.0
가치관요소,1.0
가치관은,2.0
가톨릭대,1.0
가학,1.0
가학심,1.0
가해,1.0
가해자,1.0
가혹,2.0
가혹행위,1.0
각,10.0
