word,count
거둔여구럼,1.0
거때매,1.0
거라,6.0
거라고봐엔프제,1.0
거라더,3.0
거라이거,1.0
거란,1.0
거랑,14.0
거래,7.0
거래처,3.0
거랜,1.0
거려,3.0
거로,2.0
거름,1.0
거리,77.0
거리감,6.0
거리낌,2.0
거리두고,4.0
거리두고다님,1.0
거림,4.0
거만,1.0
거말야,1.0
거물,1.0
거반,1.0
거보,4.0
거보단,1.0
거본인,1.0
거부,6.0
거부감,1.0
거부반응,1.0
거부반응없으,1.0
거뿐,1.0
거성,1.0
거세,1.0
거시기,1.0
거심,1.0
거양,1.0
거여,2.0
거울,4.0
거울뉴런,1.0
거울셀카,1.0
거의,1.0
거이,1.0
거이름,1.0
거일,1.0
거임,91.0
거임ㅇㅇ,1.0
거임그동안,1.0
거임그때,1.0
거임나도,1.0
거임유형,1.0
거임카,1.0
거임캐나다,1.0
거있음,1.0
거잖,2.0
거절,56.0
거절멘트,1.0
거절안,2.0
거절표시,1.0
거절하몀,1.0
거절한번,1.0
거절후,1.0
거지,98.0
거지과거,1.0
거지상대,1.0
거지인간,1.0
거지자기,1.0
거짓,3.0
거짓말,42.0
거짓말탐지기,1.0
거처,1.0
거최고,1.0
거템포,1.0
거하,1.0
거하나,1.0
거하루,1.0
거호감,1.0
걱정,72.0
걱정댐,1.0
걱정되,1.0
걱정때문,1.0
걱정상대방,1.0
걱정안,1.0
건,250.0
건2017년,1.0
건ㅇ,1.0
건가여,1.0
건가요,2.0
건강,43.0
건강검진결과,1.0
건강식,1.0
건강염려증,1.0
건강인,3.0
건강인프제,1.0
건강인프피,1.0
건너,1.0
건너건너,1.0
건덕지,1.0
건데안읽씹,1.0
건도,1.0
건도무지,1.0
건둘,1.0
건디,1.0
건물,1.0
건사회탓,1.0
건설사,1.0
건성,1.0
건수,1.0
건승하세요사랑,1.0
건안착,1.0
건이유,1.0
건일,1.0
건장,1.0
건전,1.0
건조,3.0
건지,2.0
건진,1.0
걸,27.0
걸가,1.0
걸기,1.0
걸때,1.0
걸레,2.0
걸레년,1.0
걸레놈,1.0
걸음,1.0
걸음걸이,1.0
걸작,2.0
검,2.0
검거,1.0
검날조,1.0
검복,1.0
검사,33.0
검사사이트,1.0
검사표,1.0
검색,10.0
검열,3.0
검은색,2.0
검이,1.0
검정,1.0
검지,1.0
검진,2.0
검토,1.0
검프,1.0
겁,23.0
겁쟁이,1.0
것긍정적,1.0
것내가,1.0
것들,2.0
것때문,1.0
것뿐,2.0
것인가,1.0
것임대부분,1.0
겅,2.0
겅검진,1.0
겉,28.0
겉모습,1.0
겉바속촉,1.0
겉보기,2.0
겉치레,1.0
겉핥기,1.0
게,29.0
게거품,1.0
게다,3.0
게리체프먼이라,1.0
게시,3.0
게시글,2.0
게시물,6.0
게시판,1.0
게으름,6.0
게으름잠,1.0
게이,8.0
게이바,1.0
게이인식,1.0
게이지,3.0
게이취급,1.0
게이트,1.0
게임,36.0
게임도,1.0
게임친구,2.0
게임하자,1.0
게지,1.0
겐,12.0
겔,4.0
겜,6.0
겜친,3.0
겜친구,1.0
겜하면,1.0
겟군,1.0
겟음,2.0
겟지,1.0
겟징,1.0
겠네,1.0
겠는,1.0
겠는데,1.0
겠다,11.0
겠다다리,1.0
겠당,1.0
겠따,1.0
겠음,4.0
겠지,8.0
겨를,1.0
겨울,1.0
격,5.0
격려,1.0
격리,1.0
격리때문,1.0
격식,1.0
격증,1.0
견,2.0
견적서,1.0
견해,1.0
결,5.0
결과,24.0
결과물,1.0
결과인가,1.0
결과적,4.0
결국,64.0
결단,1.0
결단력,3.0
결례,1.0
결론,25.0
결론임,1.0
결백,1.0
결석,1.0
결실,1.0
결심,4.0
결여,3.0
결인,1.0
결재,2.0
결정,11.0
결정적,2.0
결제,1.0
결핍,8.0
결핍있음,1.0
결함,2.0
결합,1.0
결혼,62.0
결혼가능,1.0
결혼상,1.0
결혼생각,2.0
결혼생활,1.0
결혼식,1.0
결혼얘기,3.0
결혼학,1.0
결혼학개론,1.0
결혼허락,1.0
겸,5.0
겸비,1.0
겸사,1.0
겸손,1.0
겹,3.0
겹받침,1.0
겹지인,3.0
겻,3.0
겼녀,1.0
경,2.0
경계,5.0
경계선,3.0
경계태세,1.0
경고,1.0
경기,1.0
경력,3.0
경비,1.0
경악,2.0
경우,120.0
경우가능,1.0
경우임,1.0
경우핑계,1.0
경읽기,1.0
경쟁,2.0
경쟁심,2.0
경쟁적,1.0
경제,3.0
경제개념,1.0
경제불황,1.0
경제상황,1.0
경제적,3.0
경제체제,1.0
경청,3.0
경치,2.0
경치구경,1.0
경향,6.0
경향성,2.0
경험,57.0
경험담,2.0
곁,11.0
곁눈질,1.0
계,5.0
계가,1.0
계곡,1.0
계기,7.0
계란,2.0
계란이랑,1.0
계모임,1.0
계발,2.0
계산,10.0
계산적,1.0
계세,1.0
계속,68.0
계솓,1.0
계신,1.0
계신가요,1.0
계실,1.0
계실때,1.0
계약,2.0
계약금,1.0
계약직,1.0
계열,2.0
계절,2.0
계정,5.0
계층,1.0
계획,37.0
계획도,2.0
계획성,1.0
계획암,1.0
계획잡고,1.0
계획적,5.0
계획형의,1.0
곈,1.0
고,126.0
고2때,1.0
고3,2.0
고5,1.0
고가,1.0
고개,6.0
고객,3.0
고객공간,1.0
고객동선,1.0
고고,1.0
고구마,3.0
고급,1.0
고기,6.0
고기무한리필,1.0
고난,3.0
고뇌,1.0
고니,1.0
고닉,3.0
고닉들,1.0
고담,1.0
고담사람,1.0
고대체,1.0
고데기,1.0
고도,9.0
고독,3.0
고독히,1.0
고동,1.0
고등,12.0
고등학교,10.0
고등학생,2.0
고등학생때,1.0
고딩,3.0
고딩들,1.0
고딩때,2.0
고딩이였어,1.0
고라니,2.0
고랑,1.0
고려,5.0
고려해,1.0
고르,1.0
고리,1.0
고립,3.0
고마움,7.0
고마움집,1.0
고마움표시,1.0
고맙규,1.0
고맙이렇게,1.0
고매일,1.0
고모,1.0
고무신,1.0
고문,1.0
고민,122.0
고민글,2.0
고민상담,7.0
고민시간,1.0
고민얘기,1.0
고민임,1.0
고민중,5.0
고민하는거잖,1.0
고민하다,2.0
고민해결,1.0
고백,108.0
고백2,1.0
고백공격,2.0
고백관련,1.0
고백식,1.0
고백이후,1.0
고백후,1.0
고봉밥,2.0
