word,count
개인주의,1.0
개인차,1.0
개인플레이,1.0
개입,2.0
개자슥,1.0
개재밌넼,1.0
개조,2.0
개존맛탱,1.0
개좆밥,1.0
개지랄,4.0
개천,2.0
개총,1.0
개충격,2.0
개치,1.0
개치임성향,1.0
개킹,1.0
개파국,1.0
개판,1.0
개편,2.0
개편하노,1.0
개호구,1.0
개화,2.0
개화남,1.0
객관,2.0
객관적,15.0
객관적5,1.0
객관화,8.0
갠톡으,1.0
갤러,5.0
갤러리,18.0
갤러리실존인물,1.0
갤러리이름,1.0
갤러있음,1.0
갤에,11.0
갭,1.0
걌,1.0
걔,44.0
걔내들이야말,1.0
걔네,4.0
걔네들,2.0
걔네집,1.0
걔넨,1.0
걔들,2.0
걔보고,1.0
걔한테,1.0
걘,2.0
거,855.0
거0,1.0
거1,1.0
거갓,1.0
거같어,1.0
거거,1.0
거겠,1.0
거겧지,1.0
거구,4.0
거국,1.0
거기,25.0
거남자,1.0
거내가,1.0
거냐안읽씹,1.0
거노,3.0
거다나,1.0
거다매,2.0
거대,2.0
거들,1.0
거라,1.0
거란,2.0
거란착각,1.0
거랑,15.0
거래,6.0
거래량,1.0
거래처,3.0
거로,5.0
거름,1.0
거리,38.0
거리감,1.0
거리낌,1.0
거림,1.0
거만,3.0
거만큼,1.0
거맛,1.0
거먹자,1.0
거면,2.0
거명,2.0
거보,2.0
거부,4.0
거부감,3.0
거부표현,2.0
거북이,1.0
거사,1.0
거세,1.0
거속,1.0
거수,1.0
거야걔,1.0
거양보,1.0
거여,2.0
거울,1.0
거유,1.0
거의,3.0
거인,2.0
거인지대부분,1.0
거일,3.0
거임,57.0
거임3,1.0
거임결론,1.0
거임군면제,1.0
거임내가,1.0
거임너와,1.0
거임사장,1.0
거임원래,1.0
거임잇팁,1.0
거임절대,1.0
거잖,1.0
거절,25.0
거절신호,1.0
거절안,1.0
거지,50.0
거지근성,1.0
거지길,1.0
거지내가,1.0
거짓,2.0
거짓말,30.0
거짓말침,1.0
거짓선동,1.0
거품,1.0
거하,1.0
걱정,19.0
건,140.0
건1,1.0
건가나,1.0
건강,19.0
건강관리,2.0
건강하다,1.0
건내가,1.0
건덕지,1.0
건물,1.0
건방,1.0
건보,1.0
건설적,2.0
건성,1.0
건아,1.0
건요요,1.0
건조,2.0
건지,1.0
건지안읽씹했다,1.0
건진,1.0
걸,19.0
걸랑,1.0
걸레,5.0
걸레라,1.0
걸레짓,1.0
걸머리,1.0
걸음,1.0
검사,24.0
검색,4.0
검소,1.0
검스,1.0
검정색,1.0
검증,4.0
검찰,1.0
검찰조사,1.0
겁,11.0
것9,1.0
것같노,1.0
것들보,1.0
것보소,1.0
것임,1.0
겉,22.0
겉모습,1.0
겉바속촉,2.0
겉보기,1.0
겉속,1.0
겉핡기,1.0
겉핥기,1.0
게,13.0
게다,1.0
게시,4.0
게시글,4.0
게시물,3.0
게시판,2.0
게으름,4.0
게을,1.0
게이,9.0
게이게이,1.0
게이지,1.0
게임,23.0
게임조금,1.0
게임초대,1.0
겐,9.0
겐세이,1.0
겜,5.0
겜임,1.0
겟지,1.0
겠노,1.0
겠다,7.0
겠다밥,1.0
겠단,1.0
겠따,1.0
겠으,1.0
겠음,1.0
겠지,2.0
겨울,3.0
격,5.0
격려,1.0
격차,1.0
격투기,2.0
격하,1.0
견디기,1.0
견본,1.0
견제,1.0
결,18.0
결과,13.0
결과물,2.0
결과적,1.0
결국,31.0
결단력,1.0
결론,19.0
결론사람,1.0
결벽증,1.0
결별,1.0
결여,6.0
결정,12.0
결정기준,1.0
결정장애때문,1.0
결정체,1.0
결정체임,1.0
결제,2.0
결제이후,1.0
결책,1.0
결핍,6.0
결함,1.0
결혼,55.0
결혼가능,2.0
결혼생각,1.0
결혼생활,1.0
결혼식,1.0
결혼식장,1.0
결혼안해,1.0
결혼얘기,2.0
결혼적령기,2.0
결혼적령기라,1.0
결혼전,1.0
결혼전제,1.0
결혼초,1.0
겸,6.0
겸비,1.0
겸손,3.0
겸손따위,1.0
겼공,1.0
경,1.0
경계,6.0
경계선,1.0
경계선상,1.0
경계심,1.0
경고,2.0
경관,1.0
경량,1.0
경량패딩,1.0
경례,1.0
경로,1.0
경리,1.0
경리년,1.0
경비원,1.0
경비원분한테,1.0
경상도,1.0
경영학과,1.0
경영학과라도,1.0
경우,63.0
경우임,2.0
경쟁심,1.0
경쟁자,1.0
경제,1.0
경제력,1.0
경제적,5.0
경제적난관,1.0
경제흐름,1.0
경조사,1.0
경조사비,1.0
경지,1.0
경찰,3.0
경찰간부,1.0
경청,2.0
경하,1.0
경향,8.0
경험,35.0
경험담,1.0
경험자,1.0
곁,4.0
곁눈질,1.0
계기,1.0
계단,3.0
계단오르기,3.0
계라,1.0
계란,2.0
계란후라이,1.0
계발,2.0
계산,14.0
계산기,2.0
계산적임,1.0
계산중,1.0
계속,28.0
계속2,1.0
계심,1.0
계약,1.0
계열,3.0
계열이랑,1.0
계절,1.0
계좌,1.0
계좌잔고,1.0
계지,1.0
계통,1.0
계획,32.0
계획도,1.0
계획성,2.0
계획세운,1.0
계획적,5.0
계획중,1.0
고,78.0
고1,1.0
고2,1.0
고3,1.0
고갈,1.0
고개,1.0
고객,1.0
고객센터,1.0
고견,1.0
고고,1.0
고고혀,1.0
고교,1.0
고교친구,1.0
고구마,3.0
고그램,1.0
고기,2.0
고기튀김본인,1.0
고난,1.0
고님,1.0
고대,1.0
고도,5.0
고독,1.0
고등,7.0
고등학교,7.0
고등학교때,1.0
고등학교친구,1.0
고딩때,1.0
고딩친구,1.0
고람,1.0
고려,6.0
고롤,1.0
고립,3.0
고마,1.0
고마움,4.0
고며칠,1.0
고문제,1.0
고민,68.0
고민10월,1.0
고민글,2.0
고민끝,1.0
고민따위,1.0
고민상담,4.0
고민상담고민상담,1.0
고민중,2.0
고민하다,1.0
고백,39.0
고백각,1.0
고백차이,1.0
고비,1.0
고상,1.0
고생,14.0
고생각,1.0
고성,1.0
고성방,1.0
고소,3.0
고수,3.0
고시,1.0
고시준비중,1.0
고아,1.0
고아리,1.0
고양이,7.0
고어,1.0
고어물,1.0
고연령,1.0
고열,1.0
고옆,1.0
고온,1.0
고요,2.0
고유,1.0
고이젠,1.0
고인,2.0
고인간,2.0
고자기,1.0
고장,3.0
고정,3.0
고정납품,1.0
고정적,1.0
고조,1.0
고졸,2.0
고지,1.0
고집,15.0
고찰,3.0
고추,2.0
고통,2.0
고함,10.0
고함5,1.0
고향,2.0
고향처,1.0
곡,2.0
곡식,1.0
곡절,1.0
곤,1.0
곤란,1.0
골,5.0
골라봐,1.0
골머리,1.0
골뱅이,1.0
골뱅이무침소면이래,1.0
골인,1.0
곰,1.0
곰방,1.0
곰팡이,2.0
곱,1.0
곳,27.0
공,9.0
공간,4.0
공감,55.0
공감능력,9.0
공감능력부족,1.0
공감대,1.0
공감만화,1.0
공감불치병,1.0
공감안됨친척,1.0
공감안해주자,1.0
공개,1.0
공격,7.0
공격성,1.0
공격적,1.0
공고,1.0
공과,1.0
공과사,1.0
공기,2.0
공기청정기,1.0
공대,4.0
공대24살모,1.0
공대생,1.0
공략,7.0
공략법,1.0
공모전,1.0
공무원,4.0
공방,1.0
공백기,1.0
공부,43.0
공부시간,2.0
공부행,1.0
공부히,1.0
공산당,1.0
공생,1.0
공시,1.0
공식,2.0
공신,1.0
공연,1.0
공예품,1.0
공원,1.0
공유,11.0
공이,1.0
공인,1.0
공작,2.0
공적,6.0
공정,2.0
공존,1.0
공주,1.0
공중,1.0
공중제비,1.0
공지,4.0
공통,6.0
공통분모,2.0
공통적,2.0
공통점,8.0
공통지인,1.0
공포증,1.0
공학,1.0
공학기술,1.0
공학박사,1.0
공허,2.0
공황,1.0
과,12.0
과거,9.0
과거사,1.0
과거역사,1.0
과대,1.0
과대평가,1.0
과도,2.0
과라,1.0
과목,2.0
과몰입,2.0
과묵,1.0
과민,1.0
과민반응이닝남친,1.0
과발현,2.0
과부하,2.0
과생활,1.0
과소비,1.0
과소평가,1.0
과시,1.0
과외,1.0
과의,4.0
과일,1.0
과잉,1.0
과자,2.0
과장,4.0
과장님,1.0
과정,10.0
과제,6.0
과제중심,1.0
과체중,1.0
과팅,1.0
과학,6.0
과한,1.0
관,3.0
관계,80.0
관계라,1.0
관계속,1.0
관계임1,1.0
관계정의,1.0
관내,1.0
관념,1.0
관련,26.0
관리,22.0
관리자,4.0
관리자업무,1.0
관성,1.0
관습,1.0
관습형,1.0
관심,105.0
관심도,1.0
관심분야,3.0
관심사,6.0
관심없는거,1.0
관심있음,1.0
관용,1.0
관은,1.0
관이,1.0
관절,1.0
관점,5.0
관종끼,1.0
관찰,5.0
관철,1.0
관통,1.0
광,1.0
광경,1.0
광대,2.0
광대역할,1.0
광범위,1.0
광복,1.0
광복절,1.0
광복절기념,1.0
괴,1.0
괴기,1.0
괴담,1.0
괴로움,1.0
괴로워서갤,1.0
괴리감,1.0
괴물,2.0
괴성,1.0
교,1.0
교감,1.0
교대,3.0
교대근무,1.0
교류,1.0
교사,3.0
교양,1.0
교우,1.0
교우관계,1.0
교육,8.0
교육법,2.0
교육부,1.0
교육체계,1.0
교정,4.0
교제,1.0
교통비,1.0
교통수단,1.0
교환,2.0
교회,4.0
교회쟁,1.0
교훈,1.0
구,27.0
구간,1.0
구경,5.0
구구절절,1.0
구구절절도,1.0
구글,1.0
구글임,1.0
구남친,1.0
구내,1.0
구내식당,1.0
구독,2.0
구두,2.0
구두쇠,1.0
구들,18.0
구라,6.0
구라같노시간대비,1.0
구래,1.0
구렁,1.0
구림,1.0
구말,1.0
구멍,1.0
구멍낫노,1.0
구별,2.0
구별법,2.0
구분,9.0
구비,2.0
구상,2.0
구석,3.0
구성,1.0
구성원,1.0
구애,1.0
구연산,1.0
구원,2.0
구절,2.0
구조,6.0
구조임,1.0
구질,1.0
구질구질,1.0
구체적,6.0
구할거,1.0
구현,1.0
국,4.0
국가,2.0
국내,1.0
국룰,1.0
국무부,1.0
국물,1.0
국물도없어친구가,1.0
국물맛,1.0
국밥,2.0
국뽕,1.0
국수,1.0
국수나라,1.0
국어,1.0
군,14.0
군ㅋ,1.0
군거,1.0
군것질,1.0
군대,24.0
군대가기전,1.0
군대동기,1.0
군대문화,2.0
군데,1.0
군말,1.0
군면제,1.0
군상,1.0
군생활,3.0
군용차,1.0
군인,2.0
군자,1.0
굴,1.0
굴곡,1.0
굴레,1.0
굴맨,1.0
굴복,1.0
