word,count
ㅜ첨,1.0
ㅠ,115.0
ㅠ70프로,1.0
ㅠㅅㅂ,1.0
ㅠㅅㅠ,1.0
ㅠ나,1.0
ㅠ눈치,1.0
ㅠ답답,1.0
ㅠ둘,1.0
ㅠ몸,1.0
ㅠ서,1.0
ㅠ어제,1.0
ㅠ예,1.0
ㅠ이해,1.0
ㅠ인스타,1.0
ㅠ정,1.0
ㅠ좋아하,1.0
ㅠ참고,1.0
ㅠ친절,1.0
ㅠ퓨ㅠ,1.0
ㅠ하트공감,1.0
ㅡ,5.0
ㅣ,4.0
ㅣ바,1.0
가ㅜ,1.0
가가,2.0
가가옴,1.0
가게,4.0
가격,5.0
가격대,3.0
가관,1.0
가구,1.0
가기,25.0
가까이,1.0
가나,8.0
가난,3.0
가내,1.0
가놓,1.0
가놓고,1.0
가늠,3.0
가능,89.0
가능3,1.0
가능성,48.0
가능성3,1.0
가능성6,1.0
가능성8,1.0
가능성있음,1.0
가능안지,1.0
가능하다,1.0
가더,1.0
가도,5.0
가독성,1.0
가든,3.0
가락,2.0
가량,3.0
가르기,1.0
가리,1.0
가림,2.0
가망,5.0
가망성,1.0
가면,12.0
가미,1.0
가바,1.0
가방,1.0
가방끈,2.0
가벼운,2.0
가보,2.0
가본,1.0
가봄고등학교,1.0
가삐졋,1.0
가사,2.0
가사겟음,1.0
가세,1.0
가셈,1.0
가셈ㅂㅇ,1.0
가속,1.0
가스,38.0
가스라이터,2.0
가스라이팅,35.0
가스라이팅누,1.0
가스라이팅영어,1.0
가스레이팅,1.0
가슴,7.0
가슴속,1.0
가슴팍,1.0
가시,3.0
가식,12.0
가심,1.0
가야,11.0
가야지시발,1.0
가야하나,2.0
가야해,1.0
가여,2.0
가요,15.0
가요옆,1.0
가운,1.0
가을,1.0
가의,1.0
가이,2.0
가임,1.0
가입,1.0
가있,2.0
가있고,1.0
가자,4.0
가장,1.0
가재,1.0
가재비,1.0
가전,1.0
가정,21.0
가정의,1.0
가정적,1.0
가정폭력,2.0
가정하에,5.0
가정하에엔티제,1.0
가정형편,1.0
가정환경,2.0
가족,31.0
가족간의,1.0
가족관계,1.0
가족구성원,1.0
가족버프,1.0
가족얘기,1.0
가족여행,2.0
가족적,1.0
가준,1.0
가지,43.0
가지감정,1.0
가지게,1.0
가지고걔네,1.0
가지기,1.0
가지마,1.0
가지신분,1.0
가짜,6.0
가짜새끼,1.0
가짜자료,4.0
가차,2.0
가치,15.0
가치관,12.0
가치관내,1.0
가치관은,1.0
가치임,1.0
가학,1.0
가해,1.0
가해자,1.0
가혹,1.0
각,6.0
각각,1.0
각보,1.0
각오,7.0
각인,1.0
각자,4.0
각재,1.0
각종,1.0
각했,1.0
간,47.0
간거,1.0
간건,1.0
간격,2.0
간결,1.0
간극,1.0
간대,1.0
간땡이,1.0
간만,2.0
간부,1.0
간섭,5.0
간식,5.0
간식거리,1.0
간신,1.0
간신배,1.0
간쓸개,1.0
간의,1.0
간이,3.0
간적,2.0
간접적,1.0
간지도,1.0
간직,1.0
간택,4.0
간파,2.0
간편,1.0
간편하개,1.0
간호,1.0
갈건,1.0
갈건지도,1.0
갈게,2.0
갈대,2.0
갈등,16.0
갈등관찰,1.0
갈등상황,2.0
갈등주제,1.0
갈래,3.0
갈료,1.0
갈망,2.0
갈증,1.0
갈째,1.0
갈피,1.0
감,65.0
감2번,1.0
감ㅜ,1.0
감각,12.0
감각적,1.0
감격,1.0
감과,2.0
감길,1.0
감내,2.0
감당,6.0
감당안,1.0
감도,11.0
감도가,1.0
감동,7.0
감물,1.0
감별,2.0
감별능력,1.0
감복,1.0
감봉,2.0
감사,19.0
감사링,1.0
감상,1.0
감생,1.0
감성,10.0
감성적,8.0
감성팔,1.0
감소,1.0
감수,2.0
감수성,2.0
감시,2.0
감식,1.0
감쓰,4.0
감쓰통,1.0
감옥,2.0
감이,5.0
감쟈함,1.0
감점,1.0
감정,144.0
감정감정,1.0
감정기복,10.0
감정기복땜애,1.0
감정낭비,1.0
감정느낌,1.0
감정만큼,1.0
감정변화,1.0
감정상태,1.0
감정선,2.0
감정소모,2.0
감정소비,1.0
감정싸움,1.0
감정쓰레기통,2.0
감정안,1.0
감정의,3.0
감정이래,1.0
감정적,23.0
감정적임,2.0
감정적임내가,1.0
감정정리,1.0
감정조절,1.0
감정티안내,1.0
감정폭팔,1.0
감정표현,1.0
감지,2.0
감춘,1.0
감춤,1.0
감흥,2.0
갑,16.0
갑분,1.0
갑을,1.0
갑을관계,1.0
갑인,2.0
갑자,4.0
갑자기,1.0
갑툭튀,1.0
값,6.0
갓,9.0
갓걸랑,1.0
갓생,2.0
갔으먄,1.0
강,25.0
강강,2.0
강강약강,1.0
강남,1.0
강당,1.0
강대,1.0
강도,4.0
강령,1.0
강릉,1.0
강박,6.0
강박증,2.0
강사,1.0
강아지,15.0
강아지과,1.0
강아지산책,1.0
강압,1.0
강약,9.0
강약약강,8.0
강약약강임,1.0
강약약강임지,1.0
강요,5.0
강의,2.0
강인,1.0
강자,2.0
강점,1.0
강제,3.0
강짜,1.0
강철,2.0
강철심장,1.0
강철줏대ㅅㅂ,1.0
강하,1.0
강하다,1.0
강하면,1.0
강한,3.0
강화,1.0
갘,1.0
같간,1.0
같녜,1.0
같아엔프피,1.0
같앙,1.0
같애계획,1.0
같어,3.0
같움,1.0
같으,2.0
같은데카톡으,1.0
같음집,1.0
개,194.0
개ㅂㅅ,1.0
개간,1.0
개갓,1.0
개강,1.0
개개인,3.0
개건일절,1.0
개걸레놈년,1.0
개고,1.0
개고수라,1.0
개구라,1.0
개국,1.0
개국공신,1.0
개그,4.0
개그감각,1.0
개극,2.0
개급발진,1.0
개꼰대,1.0
개꼴,1.0
개꿀,1.0
개념,13.0
개념글,5.0
개념자체,1.0
개노,1.0
개노답,1.0
개노맛,1.0
개노잼,2.0
개다리,1.0
개답,1.0
개당황,1.0
개도,1.0
개드립,1.0
개딴,1.0
개똥,1.0
개랑,1.0
개론,1.0
개맘ㄹ,1.0
개망,1.0
개못,1.0
개무시,2.0
개박살,1.0
개발,2.0
개발자,1.0
개방,1.0
개방성,1.0
개방적,2.0
개별,3.0
개별종목,1.0
개병신,2.0
개병신마냥하,1.0
개봉,2.0
개븅신,1.0
개빡,3.0
개빡쳐,2.0
개뿔,1.0
개새끼,6.0
개색,1.0
개색갸,1.0
개색기,1.0
개선,8.0
개선시간,1.0
개설,1.0
개설레,1.0
개성,2.0
개소리,11.0
개수,1.0
개심,4.0
개싸이코,1.0
개쌍욕,1.0
개쓰레기,2.0
개씨,1.0
개씨발,1.0
개씹,1.0
개씹억까,1.0
개씹하,1.0
개아,1.0
개안,2.0
개어색해하,1.0
개오,1.0
개오바임,1.0
개월,49.0
개월간,1.0
개월동안,1.0
개월만,1.0
개월후,1.0
개이득,1.0
개인,15.0
개인사,1.0
개인사업,1.0
개인시간,1.0
개인시간활용,1.0
개인역량,1.0
개인적,39.0
개인적사정때문,1.0
개인적시간,1.0
개인적인,1.0
개인주의자,1.0
개인차,1.0
개입,2.0
개재밌넼,1.0
개정,1.0
개조,3.0
개조하기,1.0
개존맛탱,1.0
개좆,1.0
개좋앙,1.0
개중,4.0
개지,1.0
개지랄,7.0
개지럴,1.0
개차,1.0
개차것,1.0
개차게,1.0
개천,1.0
개초,1.0
개초딩,1.0
개총,1.0
개추,3.0
개추유도,1.0
개충격,1.0
개치,1.0
개치임성향,1.0
개킹뱓,1.0
개파국,1.0
개파탄,1.0
개판,2.0
개편,2.0
개호구,1.0
개화,2.0
개화남,1.0
객,1.0
객관,2.0
객관성,2.0
객관적,13.0
객관화,11.0
객인건,1.0
갠찮다,1.0
갠톡으,3.0
갤러,4.0
갤러리,33.0
갤러리내가,1.0
갤러리임,1.0
갤러있음,1.0
갤에,11.0
갭,2.0
갱생,1.0
갱생여지,1.0
갸,1.0
걑,1.0
걑고,1.0
걔,87.0
걔내들,1.0
걔내들이,1.0
걔내들이야말,1.0
걔네,1.0
걔네들,2.0
걔네집,1.0
걔넨,1.0
걔들,2.0
걔보고,1.0
걔임,1.0
걔입장,1.0
걘,6.0
걜,1.0
거,1412.0
거0,1.0
거2,1.0
거3,2.0
거4,1.0
거6,1.0
거가,3.0
거가태,1.0
거가틈,1.0
거같어,1.0
거같음지말로,1.0
거거,1.0
거겟지,2.0
거겟징,1.0
거겠,1.0
거구,2.0
거국,1.0
거극성,1.0
거기,51.0
거기에,1.0
거남자,1.0
거내가,2.0
거냐,1.0
거냐안읽씹,1.0
거다,1.0
거다나,1.0
거다매,2.0
거대,1.0
거도,1.0
거동,1.0
거동급,1.0
거둔,1.0
거둔여구럼,1.0
거들,1.0
거때매,1.0
거라,5.0
거라고봐엔프제,1.0
거라니,1.0
거라더,1.0
거란,1.0
거란착각,1.0
거랑,17.0
거래,6.0
거래량,1.0
거래처,3.0
거랜,1.0
거려,2.0
거로,3.0
거르기,1.0
거름,1.0
거리,74.0
거리감,4.0
거리낌,3.0
거리두고,1.0
거리두고다님,1.0
거림,2.0
거만,4.0
거만큼,1.0
거말야,1.0
거먹자,1.0
거면,2.0
거명,1.0
거물,1.0
거보,4.0
거보단,1.0
거보소,1.0
거부,7.0
거부감,1.0
거부반응,2.0
거부표현,2.0
거사,2.0
거사다주,1.0
거속,1.0
거실,1.0
거심,1.0
거야걔,1.0
거양,1.0
거양보,1.0
거여,2.0
거울,4.0
거울뉴런,1.0
거의,4.0
거이,1.0
거인,1.0
거인건,1.0
거일,3.0
거임,98.0
거임3,1.0
거임결론,1.0
거임군면제,1.0
거임나도,1.0
거임내가,1.0
거임너와,1.0
거임사장,1.0
